path	codec	height	container_fps	decode_fps_1	decode_fps_2	interlaced	progressive	verdict
/Volumes/nas/media/archive/Night at the Museum Battle of the Smithsonian.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	713	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Night At The Museum Secret of the tomb.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/Night At The Museum.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/O Brother, Where Art Thou (2000).mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s01e01 - Pilot.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s01e02 - Diversity Day.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s01e04 - The Alliance.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s01e03 - Health Care.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s01e05 - Basketball.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s01e06 - Hot Girl.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e01 - The Dundies.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e02 - Sexual Harassment.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e03 - The Office Olympics.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	696	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e04 - The Fire.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e05 - Halloween.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e06 - The Fight.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e07 - The Client.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e08 - Performance Review.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e09 - Email Surveillance.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e10 - Christmas Party.mkv	mpeg2video	480	30000/1001	24.00	24.20	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e11 - Booze Cruise.mkv	mpeg2video	480	30000/1001	24.40	24.00	57	668	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e12 - The Injury.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e13 - The Secret.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e14 - Carpet.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e15 - Boys and Girls.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e16 - Valentine's Day.mkv	mpeg2video	480	30000/1001	24.33	24.30	4	726	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e17 - Dwight's Speech.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e18 - Take your daughter to work day.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e19 - Michael's Birthday.mkv	mpeg2video	480	30000/1001	24.03	24.23	4	717	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e20 - Drug Testing.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e21 - Conflict Resolution.mkv	mpeg2video	480	30000/1001	24.00	24.30	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s02e22 - Casino Night.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e01 - Gay Witch Hunt.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e02 - The Convention.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e03 - The Coup.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e04 - Grief Counseling.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e05 - Initiation.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e06 - Diwali.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e07 - Branch Closing.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e08 - The Merger.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e09 - The Convict.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e10 - A Benihana Christmas.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e11 - Back From Vacation.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e12 - Traveling Salesmen:The Return.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e14 - Ben Franklin.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e15 - Phyllis' Wedding.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e16 - Business School.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e17 - Cocktails.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e18 - The Negotiation.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e19 - Safety Training.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e20 - Product Recall.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e21 - Women's Appreciation.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e22 - Beach Games.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s03e23 - The Job.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	683	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e01 - Fun Run.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e03 - Dunder Mifflin Infinity.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e05 - Launch Party.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e07 - Money.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	540	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e09 - Local Ad.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e10 - Branch Wars.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e11 - Survivor Man.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e12 - The Deposition.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e13 - Dinner Party.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e14 - The Chair Model.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e15 - Night Out.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e17 - Job Fair.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e01 - Weight Loss.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	520	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s04e18 - Goodbye, Toby.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e02 - Business Ethics.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e03 - Baby Shower.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e05 - Employee Transfer.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e04 - Crime Aid.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e06 - Customer Survey.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e07 - Business Trip.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e09 - The Surplus.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e08 - Frame Toby.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e10 - Moroccan Christmas.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e11 - The Duel.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e12 - Prince Family Paper.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e13 - Stress Relief.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e14 - Lecture Circuit 1.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e15 - Lecture Cicuit 2.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e17 - Golden Ticket.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e16 - Blood Drive.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e18 - New Boss.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e19 - Two Weeks.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e21 - Michael Scott Paper Company.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	709	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e20 - Dream Team.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e22 - Heavy Competition.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e23 - Broke.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e24 - Casual Friday.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e25 - Cafe Disco.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s05e26 - Company Picnic.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e01 - Gossip.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e02 - The Meeting.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e03 - The Promotion.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e04 - Niagara.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e06 - Mafia.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e07 - The Lover.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	717	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e08 - Koi Pond.mkv	mpeg2video	480	30000/1001	24.03	24.00	0	601	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e09 - Double Date.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e10 - Murder.mkv	mpeg2video	480	30000/1001	24.03	24.00	4	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e11 - Shareholder Meeting.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e12 - Scott's Tots.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e13 - Secret Santa.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e14 - The Banker.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e15 - Sabre.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e16 - The Manager and the Salesman.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	595	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e17 - The Delivery.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e19 - St Patrick's Day.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e20 - New Leads.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e21 - Happy Hour.mkv	mpeg2video	480	30000/1001	24.00	24.26	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e22 - Secretary's Day.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e23 - Body Language.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e24 - The Cover Up.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e25 - The Chump.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s06e26 - Whistleblower.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e01 - Nepotism.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e02 - Counseling.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	711	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e03 - Andy's Play.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e04 - Sex Ed.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e05 - The Sting.mkv	mpeg2video	480	30000/1001	24.03	24.00	14	706	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e06 - Costume Contest.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e07 - Christening.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e08 - Viewing Party.mkv	mpeg2video	480	30000/1001	24.23	24.00	34	693	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e09 - WUPHFcom.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	568	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e10 - China.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e11 - Classy Christmas.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e12 - Ultimatum.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e13 - The Seminar.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e14 - The Search.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e15 - PDA.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e16 - Threat Level Midnight.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e17 - Todd Packer.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e18 - Garage Sale.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e19 - Training Day.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e21 - Goodbye, Michael.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e22 - The Inner Circle.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e20 - Michael's Last Dundies.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e23 - Dwight K. Schrute, (Acting) Manager.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s07e24 - Search Committee.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	713	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e01 - The List.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e02 - The Incentive.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e03 - Lotto.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e04 - Garden Party.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e05 - Spooked.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e06 - Doomsday.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e07 - Pam's Replacement.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e08 - Gettysburg.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e09 - Mrs. California.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e10 - Christmas Wishes.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	687	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e11 - Trivia.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e12 - Pool Party.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e13 - Jury Duty.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	649	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e14 - Special Project.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	718	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e15 - Tallahassee.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e16 - After Hours.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e17 - Test the Store.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e18 - Last Day in Florida.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e19 - Get the Girl.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e20 - Welcome Party.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e21 - Angry Andy.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e22 - Fundraiser.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e23 - Turf War.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s08e24 - Free Family Portrait Studio.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e01 - New Guys.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e03 - Andy's Ancestry.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e02 - Roy's Wedding.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e05 - Here Comes Treble.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	719	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e04 - Work Bus.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e07 - The Whale.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e06 - The Boat.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	716	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e09 - Dwight Christmas.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	720	SOFT_TC_NO_FILTER
/Volumes/nas/media/archive/office/The Office - s09e08 - The Target.mkv	mpeg2video	480	30000/1001	24.00	24.00	0	716	SOFT_TC_NO_FILTER
